file_name,tracker_name,reference
net.bluehack.blu.apk.json,Mozilla Telemetry,https://reports.exodus-privacy.eu.org/trackers/221
com.indian.browser.fast.web.browsing.free.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.indian.browser.fast.web.browsing.free.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.protectstar.firewall.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.protectstar.firewall.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
care4u.browsecare.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
care4u.browsecare.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.uc.browser1.apk.json,Enhance,https://reports.exodus-privacy.eu.org/trackers/297
com.uc.browser1.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.uc.browser1.apk.json,Microsoft Visual Studio App Center Analytics,https://reports.exodus-privacy.eu.org/trackers/243
com.uc.browser1.apk.json,Microsoft Visual Studio App Center Crashes,https://reports.exodus-privacy.eu.org/trackers/238
com.uc.browser1.apk.json,OneSignal,https://reports.exodus-privacy.eu.org/trackers/193
com.dolphin.browser.android.jp.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
com.dolphin.browser.android.jp.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.hamatim.adwarehunter.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.hamatim.adwarehunter.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.maximebertheau.uninstaller.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.maximebertheau.uninstaller.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.india.ucbrowser.apk.json,Flurry,https://reports.exodus-privacy.eu.org/trackers/25
com.india.ucbrowser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.india.ucbrowser.apk.json,IAB Open Measurement,https://reports.exodus-privacy.eu.org/trackers/328
com.india.ucbrowser.apk.json,ironSource,https://reports.exodus-privacy.eu.org/trackers/146
fishpowered.best.browser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.vpngalaxy.app.apk.json,Adjust,https://reports.exodus-privacy.eu.org/trackers/52
com.vpngalaxy.app.apk.json,AppMetrica,https://reports.exodus-privacy.eu.org/trackers/140
com.vpngalaxy.app.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.vpngalaxy.app.apk.json,OneSignal,https://reports.exodus-privacy.eu.org/trackers/193
com.joettaapps.adblocker.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.joettaapps.adblocker.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.joettaapps.adblocker.apk.json,OneSignal,https://reports.exodus-privacy.eu.org/trackers/193
com.joettaapps.adblocker.apk.json,Startapp,https://reports.exodus-privacy.eu.org/trackers/195
com.joettaapps.adblocker.apk.json,Unity3d Ads,https://reports.exodus-privacy.eu.org/trackers/121
com.yandex.browser.alpha.apk.json,AppMetrica,https://reports.exodus-privacy.eu.org/trackers/140
com.yandex.browser.alpha.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.yandex.browser.alpha.apk.json,Facebook Analytics,https://reports.exodus-privacy.eu.org/trackers/66
com.yandex.browser.alpha.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
com.yandex.browser.alpha.apk.json,Facebook Share,https://reports.exodus-privacy.eu.org/trackers/70
com.yandex.browser.alpha.apk.json,Yandex Ad,https://reports.exodus-privacy.eu.org/trackers/124
com.avira.android.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
com.avira.android.apk.json,Facebook Analytics,https://reports.exodus-privacy.eu.org/trackers/66
com.avira.android.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
com.avira.android.apk.json,Facebook Places,https://reports.exodus-privacy.eu.org/trackers/69
com.avira.android.apk.json,Facebook Share,https://reports.exodus-privacy.eu.org/trackers/70
com.avira.android.apk.json,Google Analytics,https://reports.exodus-privacy.eu.org/trackers/48
com.avira.android.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.avira.android.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.avira.android.apk.json,Google Tag Manager,https://reports.exodus-privacy.eu.org/trackers/105
com.avira.android.apk.json,MixPanel,https://reports.exodus-privacy.eu.org/trackers/118
net.upx.proxy.browser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
org.adblockplus.browser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
org.adblockplus.browser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.rucksack.adblock.apk.json,AdColony,https://reports.exodus-privacy.eu.org/trackers/90
com.rucksack.adblock.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.rucksack.adblock.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.rucksack.adblock.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.rucksack.adblock.apk.json,Inmobi,https://reports.exodus-privacy.eu.org/trackers/106
com.rucksack.adblock.apk.json,Moat,https://reports.exodus-privacy.eu.org/trackers/61
com.rucksack.adblock.apk.json,Smaato,https://reports.exodus-privacy.eu.org/trackers/83
com.rucksack.adblock.apk.json,Tapjoy,https://reports.exodus-privacy.eu.org/trackers/199
com.rucksack.adblock.apk.json,Twitter MoPub,https://reports.exodus-privacy.eu.org/trackers/35
com.rucksack.adblock.apk.json,Vungle,https://reports.exodus-privacy.eu.org/trackers/169
ru.sputnik.browser.apk.json,Flurry,https://reports.exodus-privacy.eu.org/trackers/25
ru.sputnik.browser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
ru.sputnik.browser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
io.funswitch.blocker.apk.json,AdColony,https://reports.exodus-privacy.eu.org/trackers/90
io.funswitch.blocker.apk.json,Amazon Advertisement,https://reports.exodus-privacy.eu.org/trackers/92
io.funswitch.blocker.apk.json,Amplitude,https://reports.exodus-privacy.eu.org/trackers/125
io.funswitch.blocker.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
io.funswitch.blocker.apk.json,ChartBoost,https://reports.exodus-privacy.eu.org/trackers/53
io.funswitch.blocker.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
io.funswitch.blocker.apk.json,Facebook Analytics,https://reports.exodus-privacy.eu.org/trackers/66
io.funswitch.blocker.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
io.funswitch.blocker.apk.json,Facebook Places,https://reports.exodus-privacy.eu.org/trackers/69
io.funswitch.blocker.apk.json,Facebook Share,https://reports.exodus-privacy.eu.org/trackers/70
io.funswitch.blocker.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
io.funswitch.blocker.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
io.funswitch.blocker.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
io.funswitch.blocker.apk.json,HyprMX,https://reports.exodus-privacy.eu.org/trackers/189
io.funswitch.blocker.apk.json,IAB Open Measurement,https://reports.exodus-privacy.eu.org/trackers/328
io.funswitch.blocker.apk.json,Inmobi,https://reports.exodus-privacy.eu.org/trackers/106
io.funswitch.blocker.apk.json,Moat,https://reports.exodus-privacy.eu.org/trackers/61
io.funswitch.blocker.apk.json,OneSignal,https://reports.exodus-privacy.eu.org/trackers/193
io.funswitch.blocker.apk.json,Pangle,https://reports.exodus-privacy.eu.org/trackers/363
io.funswitch.blocker.apk.json,Tapjoy,https://reports.exodus-privacy.eu.org/trackers/199
io.funswitch.blocker.apk.json,Unity3d Ads,https://reports.exodus-privacy.eu.org/trackers/121
io.funswitch.blocker.apk.json,Vungle,https://reports.exodus-privacy.eu.org/trackers/169
io.funswitch.blocker.apk.json,ironSource,https://reports.exodus-privacy.eu.org/trackers/146
io.funswitch.blocker.apk.json,maio by i-mobile,https://reports.exodus-privacy.eu.org/trackers/322
ai.blokee.browser.android.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
ai.blokee.browser.android.apk.json,Facebook Analytics,https://reports.exodus-privacy.eu.org/trackers/66
ai.blokee.browser.android.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
ai.blokee.browser.android.apk.json,Facebook Share,https://reports.exodus-privacy.eu.org/trackers/70
ai.blokee.browser.android.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
ai.blokee.browser.android.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
ai.blokee.browser.android.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.sahani2020.blaze.apk.json,Startapp,https://reports.exodus-privacy.eu.org/trackers/195
com.blackbrowser.newsoft.blackbrowser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.blackbrowser.newsoft.blackbrowser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.spear_adblocker.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.spear_adblocker.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
bg.alexxx.playtubeapp.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
bg.alexxx.playtubeapp.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
bg.alexxx.playtubeapp.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.cake.browser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.cake.browser.apk.json,Google Analytics,https://reports.exodus-privacy.eu.org/trackers/48
com.cake.browser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.cake.browser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.ume.browser.bose.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.ume.browser.bose.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.ume.browser.bose.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.ume.browser.bose.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.ume.browser.bose.apk.json,Taboola,https://reports.exodus-privacy.eu.org/trackers/173
com.ucturbo.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
com.ucturbo.apk.json,AutoNavi / Amap,https://reports.exodus-privacy.eu.org/trackers/361
com.alohamobile.browser.lite.apk.json,Amplitude,https://reports.exodus-privacy.eu.org/trackers/125
com.alohamobile.browser.lite.apk.json,Bugsnag,https://reports.exodus-privacy.eu.org/trackers/207
com.alohamobile.browser.lite.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.alohamobile.browser.lite.apk.json,Google Analytics,https://reports.exodus-privacy.eu.org/trackers/48
com.alohamobile.browser.lite.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.alohamobile.browser.lite.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.alohamobile.browser.lite.apk.json,Google Tag Manager,https://reports.exodus-privacy.eu.org/trackers/105
com.kms.free.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
com.kms.free.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.kms.free.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.kms.free.apk.json,Huawei Mobile Services (HMS) Core,https://reports.exodus-privacy.eu.org/trackers/333
com.kms.free.apk.json,myTracker,https://reports.exodus-privacy.eu.org/trackers/175
com.AugmentedWorld.NOMOREADS.apk.json,Unity3d Ads,https://reports.exodus-privacy.eu.org/trackers/121
com.eagle.web.browser.fast.privacy.browsers.donwloads.free.apk.json,Bugly,https://reports.exodus-privacy.eu.org/trackers/190
com.eagle.web.browser.fast.privacy.browsers.donwloads.free.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.eagle.web.browser.fast.privacy.browsers.donwloads.free.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.pure.mini.browser.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.pure.mini.browser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.pure.mini.browser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.pure.mini.browser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.pure.mini.browser.apk.json,IAB Open Measurement,https://reports.exodus-privacy.eu.org/trackers/328
com.pure.mini.browser.apk.json,Twitter MoPub,https://reports.exodus-privacy.eu.org/trackers/35
com.cloudflare.onedotonedotonedotone.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.cloudflare.onedotonedotonedotone.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.cloudflare.onedotonedotonedotone.apk.json,Instabug,https://reports.exodus-privacy.eu.org/trackers/206
com.opera.browser.apk.json,AppMetrica,https://reports.exodus-privacy.eu.org/trackers/140
com.opera.browser.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
com.opera.browser.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.opera.browser.apk.json,Facebook Analytics,https://reports.exodus-privacy.eu.org/trackers/66
com.opera.browser.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
com.opera.browser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.opera.browser.apk.json,LeanPlum,https://reports.exodus-privacy.eu.org/trackers/28
com.opera.browser.apk.json,Yandex Ad,https://reports.exodus-privacy.eu.org/trackers/124
com.opera.browser.apk.json,myTarget,https://reports.exodus-privacy.eu.org/trackers/198
com.consulenza.umbrellacare.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
com.consulenza.umbrellacare.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
com.consulenza.umbrellacare.apk.json,Facebook Places,https://reports.exodus-privacy.eu.org/trackers/69
com.consulenza.umbrellacare.apk.json,Facebook Share,https://reports.exodus-privacy.eu.org/trackers/70
s.sdownload.adblockerultimatebrowser.apk.json,Facebook Analytics,https://reports.exodus-privacy.eu.org/trackers/66
s.sdownload.adblockerultimatebrowser.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
s.sdownload.adblockerultimatebrowser.apk.json,Facebook Share,https://reports.exodus-privacy.eu.org/trackers/70
s.sdownload.adblockerultimatebrowser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
s.sdownload.adblockerultimatebrowser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.securebrowser.private.safesearch.adblock.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.kiddoware.kidsafebrowser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.kiddoware.kidsafebrowser.apk.json,Google Analytics,https://reports.exodus-privacy.eu.org/trackers/48
com.kiddoware.kidsafebrowser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.kiddoware.kidsafebrowser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.kiddoware.kidsafebrowser.apk.json,Google Tag Manager,https://reports.exodus-privacy.eu.org/trackers/105
com.kiddoware.kidsafebrowser.apk.json,Moat,https://reports.exodus-privacy.eu.org/trackers/61
com.kiddoware.kidsafebrowser.apk.json,OneSignal,https://reports.exodus-privacy.eu.org/trackers/193
com.kiddoware.kidsafebrowser.apk.json,SuperAwesome,https://reports.exodus-privacy.eu.org/trackers/378
com.stealthmobile.browser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.stealthmobile.browser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
co.blocksite.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
co.blocksite.apk.json,Facebook Login,https://reports.exodus-privacy.eu.org/trackers/67
co.blocksite.apk.json,Google Analytics,https://reports.exodus-privacy.eu.org/trackers/48
co.blocksite.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
co.blocksite.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.stayfocused.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.stayfocused.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.stayfocused.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.shaon.pmbrowser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.shaon.pmbrowser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.mc.browser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.mc.browser.apk.json,Google Analytics,https://reports.exodus-privacy.eu.org/trackers/48
com.mc.browser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.mc.browser.apk.json,Google Tag Manager,https://reports.exodus-privacy.eu.org/trackers/105
com.OlyFox.webbrowser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.bestnewstopadvideoonlinetips.govidestopdeguidetips.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.bestnewstopadvideoonlinetips.govidestopdeguidetips.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.bestnewstopadvideoonlinetips.govidestopdeguidetips.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.bestnewstopadvideoonlinetips.govidestopdeguidetips.apk.json,IAB Open Measurement,https://reports.exodus-privacy.eu.org/trackers/328
com.bestnewstopadvideoonlinetips.govidestopdeguidetips.apk.json,Startapp,https://reports.exodus-privacy.eu.org/trackers/195
com.bestnewstopadvideoonlinetips.govidestopdeguidetips.apk.json,Unity3d Ads,https://reports.exodus-privacy.eu.org/trackers/121
net.browsetech.adremover.android.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
net.browsetech.adremover.android.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.appybuilder.asier_oyanguren.adApp2.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.imoblife.checkadd_plug_in.apk.json,Google Analytics,https://reports.exodus-privacy.eu.org/trackers/48
com.imoblife.checkadd_plug_in.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.imoblife.checkadd_plug_in.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.imoblife.checkadd_plug_in.apk.json,Google Tag Manager,https://reports.exodus-privacy.eu.org/trackers/105
com.wTopTon_11625919.apk.json,AltBeacon,https://reports.exodus-privacy.eu.org/trackers/219
com.wTopTon_11625919.apk.json,AppMetrica,https://reports.exodus-privacy.eu.org/trackers/140
com.wTopTon_11625919.apk.json,Appnext,https://reports.exodus-privacy.eu.org/trackers/184
com.wTopTon_11625919.apk.json,AppsGeyser,https://reports.exodus-privacy.eu.org/trackers/369
com.wTopTon_11625919.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.wTopTon_11625919.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.wTopTon_11625919.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.wTopTon_11625919.apk.json,Integral Ad Science,https://reports.exodus-privacy.eu.org/trackers/218
com.wTopTon_11625919.apk.json,Moat,https://reports.exodus-privacy.eu.org/trackers/61
com.wTopTon_11625919.apk.json,OneSignal,https://reports.exodus-privacy.eu.org/trackers/193
com.wTopTon_11625919.apk.json,Startapp,https://reports.exodus-privacy.eu.org/trackers/195
com.wTopTon_11625919.apk.json,Tappx,https://reports.exodus-privacy.eu.org/trackers/380
com.wTopTon_11625919.apk.json,Twitter MoPub,https://reports.exodus-privacy.eu.org/trackers/35
com.blink.browser.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.xbrowser.play.apk.json,Flurry,https://reports.exodus-privacy.eu.org/trackers/25
com.spaceship.netprotect.apk.json,Facebook Ads,https://reports.exodus-privacy.eu.org/trackers/65
com.spaceship.netprotect.apk.json,Google AdMob,https://reports.exodus-privacy.eu.org/trackers/312
com.spaceship.netprotect.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.spaceship.netprotect.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.avast.android.secure.browser.apk.json,Google CrashLytics,https://reports.exodus-privacy.eu.org/trackers/27
com.avast.android.secure.browser.apk.json,Google Firebase Analytics,https://reports.exodus-privacy.eu.org/trackers/49
com.avast.android.secure.browser.apk.json,Kochava,https://reports.exodus-privacy.eu.org/trackers/127
com.opera.browser.beta.apk.json,AppMetrica,https://reports.exodus-privacy.eu.org/trackers/140
com.opera.browser.beta.apk.json,AppsFlyer,https://reports.exodus-privacy.eu.org/trackers/12
