file_name,permission,status,info
com.ideashower.readitlater.pro.apk.json,android.permission.SYSTEM_ALERT_WINDOW,dangerous,display system-level alerts
com.ideashower.readitlater.pro.apk.json,android.permission.GET_ACCOUNTS,dangerous,list accounts
com.ideashower.readitlater.pro.apk.json,android.permission.USE_CREDENTIALS,dangerous,use the authentication credentials of an account
com.ideashower.readitlater.pro.apk.json,com.android.vending.BILLING,unknown,Unknown permission
com.ideashower.readitlater.pro.apk.json,com.ideashower.readitlater.pro.permission.C2D_MESSAGE,unknown,Unknown permission
com.ideashower.readitlater.pro.apk.json,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
acr.browser.barebones.apk.json,android.permission.INTERNET,normal,full Internet access
acr.browser.barebones.apk.json,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
acr.browser.barebones.apk.json,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
acr.browser.barebones.apk.json,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
acr.browser.barebones.apk.json,android.permission.ACCESS_NETWORK_STATE,normal,view network status
acr.browser.barebones.apk.json,com.android.browser.permission.READ_HISTORY_BOOKMARKS,unknown,Unknown permission
acr.browser.barebones.apk.json,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,unknown,Unknown permission
acr.browser.barebones.apk.json,com.android.launcher.permission.INSTALL_SHORTCUT,unknown,Unknown permission
tr.abak.simsekTarayici.apk.json,android.permission.INTERNET,normal,full Internet access
tr.abak.simsekTarayici.apk.json,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
tr.abak.simsekTarayici.apk.json,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
tr.abak.simsekTarayici.apk.json,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
tr.abak.simsekTarayici.apk.json,android.permission.ACCESS_NETWORK_STATE,normal,view network status
tr.abak.simsekTarayici.apk.json,com.android.launcher.permission.INSTALL_SHORTCUT,unknown,Unknown permission
tr.abak.simsekTarayici.apk.json,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
tr.abak.simsekTarayici.apk.json,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
tr.abak.simsekTarayici.apk.json,tr.abak.simsekTarayici.permission.C2D_MESSAGE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_CHECKIN_PROPERTIES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_COARSE_LOCATION,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_FINE_LOCATION,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_LOCATION_EXTRA_COMMANDS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_MOCK_LOCATION,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_NETWORK_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_SURFACE_FLINGER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCESS_WIFI_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ACCOUNT_MANAGER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.ADD_VOICEMAIL,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.AUTHENTICATE_ACCOUNTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BATTERY_STATS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_ACCESSIBILITY_SERVICE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_APPWIDGET,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_DEVICE_ADMIN,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_INPUT_METHOD,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_NFC_SERVICE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_NOTIFICATION_LISTENER_SERVICE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_PRINT_SERVICE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_REMOTEVIEWS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_TEXT_SERVICE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_VPN_SERVICE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BIND_WALLPAPER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BLUETOOTH,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BLUETOOTH_ADMIN,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BLUETOOTH_PRIVILEGED,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BRICK,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BROADCAST_PACKAGE_REMOVED,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BROADCAST_SMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BROADCAST_STICKY,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.BROADCAST_WAP_PUSH,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CALL_PHONE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CALL_PRIVILEGED,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CAMERA,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CAPTURE_AUDIO_OUTPUT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CAPTURE_SECURE_VIDEO_OUTPUT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CAPTURE_VIDEO_OUTPUT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CHANGE_COMPONENT_ENABLED_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CHANGE_CONFIGURATION,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CHANGE_NETWORK_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CHANGE_WIFI_MULTICAST_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CHANGE_WIFI_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CLEAR_APP_CACHE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CLEAR_APP_USER_DATA,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.CONTROL_LOCATION_UPDATES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.DELETE_CACHE_FILES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.DELETE_PACKAGES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.DEVICE_POWER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.DIAGNOSTIC,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.DISABLE_KEYGUARD,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.DUMP,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.EXPAND_STATUS_BAR,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.FACTORY_TEST,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.FLASHLIGHT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.FORCE_BACK,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.GET_ACCOUNTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.GET_PACKAGE_SIZE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.GET_TASKS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.GET_TOP_ACTIVITY_INFO,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.GLOBAL_SEARCH,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.HARDWARE_TEST,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.INJECT_EVENTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.INSTALL_LOCATION_PROVIDER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.INSTALL_PACKAGES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.INSTALL_SHORTCUT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.INTERNAL_SYSTEM_WINDOW,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.INTERNET,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.KILL_BACKGROUND_PROCESSES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.LOCATION_HARDWARE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MANAGE_ACCOUNTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MANAGE_APP_TOKENS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MANAGE_DOCUMENTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MASTER_CLEAR,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MEDIA_CONTENT_CONTROL,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MODIFY_AUDIO_SETTINGS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MODIFY_PHONE_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MOUNT_FORMAT_FILESYSTEMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.MOUNT_UNMOUNT_FILESYSTEMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.NFC,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.PERSISTENT_ACTIVITY,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.PROCESS_OUTGOING_CALLS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_CALENDAR,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_CALL_LOG,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_CONTACTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.marthogames.starlander.apk.json,godot.READ_FRAME_BUFFER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_HISTORY_BOOKMARKS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_INPUT_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_LOGS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_PHONE_STATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_PROFILE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_SMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_SOCIAL_STREAM,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_SYNC_SETTINGS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_SYNC_STATS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.READ_USER_DICTIONARY,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.REBOOT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.RECEIVE_BOOT_COMPLETED,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.RECEIVE_MMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.RECEIVE_SMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.RECEIVE_WAP_PUSH,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.RECORD_AUDIO,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.REORDER_TASKS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.RESTART_PACKAGES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SEND_RESPOND_VIA_MESSAGE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SEND_SMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_ACTIVITY_WATCHER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_ALARM,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_ALWAYS_FINISH,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_ANIMATION_SCALE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_DEBUG_APP,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_ORIENTATION,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_POINTER_SPEED,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_PREFERRED_APPLICATIONS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_PROCESS_LIMIT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_TIME,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_TIME_ZONE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_WALLPAPER,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SET_WALLPAPER_HINTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SIGNAL_PERSISTENT_PROCESSES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.STATUS_BAR,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SUBSCRIBED_FEEDS_READ,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SUBSCRIBED_FEEDS_WRITE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.SYSTEM_ALERT_WINDOW,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.TRANSMIT_IR,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.UNINSTALL_SHORTCUT,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.UPDATE_DEVICE_STATS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.USE_CREDENTIALS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.USE_SIP,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.VIBRATE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WAKE_LOCK,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_APN_SETTINGS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_CALENDAR,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_CALL_LOG,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_CONTACTS,unknown,Unknown permission
com.marthogames.starlander.apk.json,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.marthogames.starlander.apk.json,godot.WRITE_GSERVICES,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_HISTORY_BOOKMARKS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_PROFILE,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_SECURE_SETTINGS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_SETTINGS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_SMS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_SOCIAL_STREAM,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_SYNC_SETTINGS,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.WRITE_USER_DICTIONARY,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.0,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.1,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.2,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.3,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.4,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.5,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.6,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.7,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.8,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.9,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.11,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.12,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.13,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.14,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.15,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.16,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.17,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.18,unknown,Unknown permission
com.marthogames.starlander.apk.json,godot.custom.19,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,com.dolphin.browser.android.jp.permission.C2D_MESSAGE,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.dolphin.browser.android.jp.apk.json,android.permission.ACCESS_COARSE_LOCATION,dangerous,coarse (network-based) location
com.dolphin.browser.android.jp.apk.json,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
com.dolphin.browser.android.jp.apk.json,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.dolphin.browser.android.jp.apk.json,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.dolphin.browser.android.jp.apk.json,com.android.launcher.permission.INSTALL_SHORTCUT,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,android.permission.INTERNET,normal,full Internet access
com.dolphin.browser.android.jp.apk.json,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.dolphin.browser.android.jp.apk.json,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.dolphin.browser.android.jp.apk.json,android.permission.GET_ACCOUNTS,dangerous,list accounts
com.dolphin.browser.android.jp.apk.json,android.permission.USE_CREDENTIALS,dangerous,use the authentication credentials of an account
com.dolphin.browser.android.jp.apk.json,android.permission.GET_PACKAGE_SIZE,normal,measure application storage space
com.dolphin.browser.android.jp.apk.json,com.android.browser.permission.READ_HISTORY_BOOKMARKS,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,com.android.browser.permission.WRITE_HISTORY_BOOKMARKS,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,mobi.mgeek.TunnyBrowser.permission.READ_HISTORY_BOOKMARKS,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,mobi.mgeek.TunnyBrowser.permission.WRITE_HISTORY_BOOKMARK,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,com.dolphin.browser.permission.ACCESS_PROVIDER,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,android.permission.RECORD_AUDIO,dangerous,record audio
com.dolphin.browser.android.jp.apk.json,android.permission.VIBRATE,normal,control vibrator
com.dolphin.browser.android.jp.apk.json,android.permission.SET_WALLPAPER,normal,set wallpaper
com.dolphin.browser.android.jp.apk.json,android.permission.READ_LOGS,dangerous,read sensitive log data
com.dolphin.browser.android.jp.apk.json,android.permission.RECEIVE_BOOT_COMPLETED,normal,automatically start at boot
com.dolphin.browser.android.jp.apk.json,com.android.launcher.permission.READ_SETTINGS,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,com.android.launcher.permission.UNINSTALL_SHORTCUT,unknown,Unknown permission
com.dolphin.browser.android.jp.apk.json,android.permission.NFC,normal,control Near-Field Communication
com.dolphin.browser.android.jp.apk.json,android.permission.CAMERA,dangerous,take pictures and videos
com.dolphin.browser.android.jp.apk.json,android.permission.USE_FINGERPRINT,normal,allow use of fingerprint
com.dolphin.browser.android.jp.apk.json,android.permission.WRITE_SETTINGS,dangerous,modify global system settings
com.wDeepSeacrhBrowser.apk.json,android.permission.INTERNET,normal,full Internet access
com.wDeepSeacrhBrowser.apk.json,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.wDeepSeacrhBrowser.apk.json,com.wDeepSeacrhBrowser.permission.C2D_MESSAGE,unknown,Unknown permission
com.wDeepSeacrhBrowser.apk.json,com.google.android.c2dm.permission.RECEIVE,signature,C2DM permissions
com.wDeepSeacrhBrowser.apk.json,android.permission.WAKE_LOCK,normal,prevent phone from sleeping
com.wDeepSeacrhBrowser.apk.json,com.android.launcher.permission.INSTALL_SHORTCUT,unknown,Unknown permission
com.ghostery.android.ghostery.apk.json,android.permission.INTERNET,normal,full Internet access
com.ghostery.android.ghostery.apk.json,android.permission.ACCESS_NETWORK_STATE,normal,view network status
com.ghostery.android.ghostery.apk.json,com.android.launcher.permission.INSTALL_SHORTCUT,unknown,Unknown permission
com.ghostery.android.ghostery.apk.json,android.permission.WRITE_EXTERNAL_STORAGE,dangerous,read/modify/delete external storage contents
com.ghostery.android.ghostery.apk.json,android.permission.READ_EXTERNAL_STORAGE,dangerous,read external storage contents
com.ghostery.android.ghostery.apk.json,android.permission.ACCESS_FINE_LOCATION,dangerous,fine (GPS) location
com.ghostery.android.ghostery.apk.json,android.permission.ACCESS_WIFI_STATE,normal,view Wi-Fi status
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_CHECKIN_PROPERTIES,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_COARSE_LOCATION,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_FINE_LOCATION,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_LOCATION_EXTRA_COMMANDS,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_MOCK_LOCATION,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_NETWORK_STATE,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_SURFACE_FLINGER,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCESS_WIFI_STATE,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ACCOUNT_MANAGER,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.ADD_VOICEMAIL,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.AUTHENTICATE_ACCOUNTS,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BATTERY_STATS,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_ACCESSIBILITY_SERVICE,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_APPWIDGET,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_DEVICE_ADMIN,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_INPUT_METHOD,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_NFC_SERVICE,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_NOTIFICATION_LISTENER_SERVICE,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_PRINT_SERVICE,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_REMOTEVIEWS,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_TEXT_SERVICE,unknown,Unknown permission
com.jakkarrlgames.mathguru.apk.json,godot.BIND_VPN_SERVICE,unknown,Unknown permission
